date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:34:03	2106/2106	---M--	200	added ('OK')	text/html	date:Mon,%2028%20Apr%202025%2010:34:05%20GMT	http://www.ourclass.site/event/details/95/	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/95/index.html	(from http://www.ourclass.site/?page=4)
15:34:27	2182765/2182765	---M--	200	added ('OK')	image/jpeg	etag:%2266c9c6c5-214e6d%22	http://www.ourclass.site/static/media/thumbnails/20240703_130636.jpg	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/static/media/thumbnails/20240703_130636.jpg	(from http://www.ourclass.site/?page=3)
15:34:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Apr%202025%2010:34:30%20GMT	http://www.ourclass.site/event/details/96	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/96.102.delayed	(from http://www.ourclass.site/?page=4)
15:34:28	2938/2938	---M--	200	added ('OK')	text/html	date:Mon,%2028%20Apr%202025%2010:34:30%20GMT	http://www.ourclass.site/event/details/96/	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/96/index.html	(from http://www.ourclass.site/?page=4)
15:34:31	1985379/1985379	---M--	200	added ('OK')	image/jpeg	etag:%226683cf8d-1e4b63%22	http://www.ourclass.site/static/media/thumbnails/1000005667.jpg	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/static/media/thumbnails/1000005667.jpg	(from http://www.ourclass.site/?page=4)
15:34:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Apr%202025%2010:34:33%20GMT	http://www.ourclass.site/event/details/110	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/110.104.delayed	(from http://www.ourclass.site/?page=4)
15:34:32	2528/2528	---M--	200	added ('OK')	text/html	date:Mon,%2028%20Apr%202025%2010:34:34%20GMT	http://www.ourclass.site/event/details/110/	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/110/index.html	(from http://www.ourclass.site/?page=4)
15:34:35	1962481/1962481	---M--	200	added ('OK')	image/jpeg	etag:%22667ed619-1df1f1%22	http://www.ourclass.site/static/media/thumbnails/1000005506.jpg	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/static/media/thumbnails/1000005506.jpg	(from http://www.ourclass.site/?page=4)
15:34:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Apr%202025%2010:34:38%20GMT	http://www.ourclass.site/event/details/94	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/94.106.delayed	(from http://www.ourclass.site/?page=4)
15:34:36	3143/3143	---M--	200	added ('OK')	text/html	date:Mon,%2028%20Apr%202025%2010:34:38%20GMT	http://www.ourclass.site/event/details/94/	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/94/index.html	(from http://www.ourclass.site/?page=4)
15:34:39	451654/451654	---M--	200	added ('OK')	image/jpeg	etag:%2266af9438-6e446%22	http://www.ourclass.site/static/media/thumbnails/IMG-3ce89145e539a614b03cce9b4e6576aa-V.jpg	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/static/media/thumbnails/IMG-3ce89145e539a614b03cce9b4e6576aa-V.jpg	(from http://www.ourclass.site/?page=4)
15:34:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Apr%202025%2010:34:41%20GMT	http://www.ourclass.site/event/details/92	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/92	(from http://www.ourclass.site/?page=4)
15:34:40	2221/2221	---M--	200	added ('OK')	text/html	date:Mon,%2028%20Apr%202025%2010:34:41%20GMT	http://www.ourclass.site/event/details/92/	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/92/index.html	(from http://www.ourclass.site/?page=4)
15:34:48	471736/471736	---M--	200	added ('OK')	image/jpeg	etag:%22667b9f75-732b8%22	http://www.ourclass.site/static/media/thumbnails/1000005419.jpg	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/static/media/thumbnails/1000005419.jpg	(from http://www.ourclass.site/?page=4)
15:34:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Apr%202025%2010:34:50%20GMT	http://www.ourclass.site/event/details/158	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/158	(from http://www.ourclass.site/?page=4)
15:34:48	2212/2212	---M--	200	added ('OK')	text/html	date:Mon,%2028%20Apr%202025%2010:34:50%20GMT	http://www.ourclass.site/event/details/158/	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/158/index.html	(from http://www.ourclass.site/?page=4)
15:34:50	93493/93493	---M--	200	added ('OK')	image/jpeg	etag:%2266c9bfe2-16d35%22	http://www.ourclass.site/static/media/thumbnails/1000007293.jpg	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/static/media/thumbnails/1000007293.jpg	(from http://www.ourclass.site/?page=4)
15:34:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Apr%202025%2010:34:52%20GMT	http://www.ourclass.site/event/details/85	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/85	(from http://www.ourclass.site/?page=4)
15:34:51	3627/3627	---M--	200	added ('OK')	text/html	date:Mon,%2028%20Apr%202025%2010:34:53%20GMT	http://www.ourclass.site/event/details/85/	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/85/index.html	(from http://www.ourclass.site/?page=4)
15:34:52	7022789/7022789	---M--	200	added ('OK')	image/jpeg	etag:%2266b22a90-6b28c5%22	http://www.ourclass.site/static/media/thumbnails/20240719-DSC_4252.jpg	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/static/media/thumbnails/20240719-DSC_4252.jpg	(from http://www.ourclass.site/?page=3)
15:34:52	84198/84198	---M--	200	added ('OK')	image/jpeg	etag:%22667aa50b-148e6%22	http://www.ourclass.site/static/media/thumbnails/IMG-dda0a1c96a66721cfcf12121087a0314-V.jpg	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/static/media/thumbnails/IMG-dda0a1c96a66721cfcf12121087a0314-V.jpg	(from http://www.ourclass.site/?page=4)
15:34:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Apr%202025%2010:34:55%20GMT	http://www.ourclass.site/event/details/86	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/86.10e.delayed	(from http://www.ourclass.site/?page=4)
15:34:53	2307/2307	---M--	200	added ('OK')	text/html	date:Mon,%2028%20Apr%202025%2010:34:55%20GMT	http://www.ourclass.site/event/details/86/	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/86/index.html	(from http://www.ourclass.site/?page=4)
15:34:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Apr%202025%2010:34:55%20GMT	http://www.ourclass.site/event/details/114	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/114	(from http://www.ourclass.site/?page=4)
15:34:54	5477/5477	---M--	200	added ('OK')	text/html	date:Mon,%2028%20Apr%202025%2010:34:56%20GMT	http://www.ourclass.site/event/details/114/	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/114/index.html	(from http://www.ourclass.site/?page=4)
15:34:55	124068/124068	---M--	200	added ('OK')	image/jpeg	etag:%22667aa632-1e4a4%22	http://www.ourclass.site/static/media/thumbnails/_0010168_1.jpg	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/static/media/thumbnails/_0010168_1.jpg	(from http://www.ourclass.site/?page=4)
15:34:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Apr%202025%2010:34:57%20GMT	http://www.ourclass.site/event/details/113	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/113	(from http://www.ourclass.site/?page=4)
15:34:56	3614/3614	---M--	200	added ('OK')	text/html	date:Mon,%2028%20Apr%202025%2010:34:58%20GMT	http://www.ourclass.site/event/details/113/	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/113/index.html	(from http://www.ourclass.site/?page=4)
15:34:59	2063051/2063051	---M--	200	added ('OK')	image/jpeg	etag:%22667ed6f5-1f7acb%22	http://www.ourclass.site/static/media/thumbnails/1000005527.jpg	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/static/media/thumbnails/1000005527.jpg	(from http://www.ourclass.site/?page=4)
15:35:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Apr%202025%2010:35:02%20GMT	http://www.ourclass.site/event/details/83	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/83.114.delayed	(from http://www.ourclass.site/?page=4)
15:35:00	3165/3165	---M--	200	added ('OK')	text/html	date:Mon,%2028%20Apr%202025%2010:35:02%20GMT	http://www.ourclass.site/event/details/83/	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/83/index.html	(from http://www.ourclass.site/?page=4)
15:35:04	647325/647325	---M--	200	added ('OK')	image/jpeg	etag:%2266b226c0-9e09d%22	http://www.ourclass.site/static/media/thumbnails/449950448_960317095892710_2963389515608247908_n.jpg	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/static/media/thumbnails/449950448_960317095892710_2963389515608247908_n.jpg	(from http://www.ourclass.site/?page=4)
15:35:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Apr%202025%2010:35:06%20GMT	http://www.ourclass.site/event/details/84	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/84	(from http://www.ourclass.site/?page=4)
15:35:04	3464/3464	---M--	200	added ('OK')	text/html	date:Mon,%2028%20Apr%202025%2010:35:06%20GMT	http://www.ourclass.site/event/details/84/	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/84/index.html	(from http://www.ourclass.site/?page=4)
15:35:07	2087264/2087264	---M--	200	added ('OK')	image/jpeg	etag:%22667d67d4-1fd960%22	http://www.ourclass.site/static/media/thumbnails/1000005515.jpg	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/static/media/thumbnails/1000005515.jpg	(from http://www.ourclass.site/?page=4)
15:35:07	751560/751560	---M--	200	added ('OK')	image/jpeg	etag:%2266b22569-b77c8%22	http://www.ourclass.site/static/media/thumbnails/448259850_943844834206603_8904348749031024388_n.jpg	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/static/media/thumbnails/448259850_943844834206603_8904348749031024388_n.jpg	(from http://www.ourclass.site/?page=4)
15:35:08	212814/212814	---M--	200	added ('OK')	image/jpeg	etag:%22666bccb5-33f4e%22	http://www.ourclass.site/static/media/thumbnails/1000004669.jpg	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/static/media/thumbnails/1000004669.jpg	(from http://www.ourclass.site/?page=4)
15:35:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Apr%202025%2010:35:10%20GMT	http://www.ourclass.site/event/details/81	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/81.118.delayed	(from http://www.ourclass.site/?page=4)
15:35:08	3076/3076	---M--	200	added ('OK')	text/html	date:Mon,%2028%20Apr%202025%2010:35:10%20GMT	http://www.ourclass.site/event/details/81/	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/81/index.html	(from http://www.ourclass.site/?page=4)
15:35:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Apr%202025%2010:35:10%20GMT	http://www.ourclass.site/event/details/82	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/82	(from http://www.ourclass.site/?page=4)
15:35:09	2722/2722	---M--	200	added ('OK')	text/html	date:Mon,%2028%20Apr%202025%2010:35:11%20GMT	http://www.ourclass.site/event/details/82/	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/82/index.html	(from http://www.ourclass.site/?page=4)
15:35:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Apr%202025%2010:35:11%20GMT	http://www.ourclass.site/event/details/80	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/80	(from http://www.ourclass.site/?page=4)
15:35:10	9022/9022	---M--	200	added ('OK')	text/html	date:Mon,%2028%20Apr%202025%2010:35:11%20GMT	http://www.ourclass.site/event/details/80/	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/80/index.html	(from http://www.ourclass.site/?page=4)
15:35:14	229072/229072	---M--	200	added ('OK')	image/jpeg	etag:%226661d591-37ed0%22	http://www.ourclass.site/static/media/thumbnails/1000004350.jpg	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/static/media/thumbnails/1000004350.jpg	(from http://www.ourclass.site/?page=4)
15:35:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Apr%202025%2010:35:16%20GMT	http://www.ourclass.site/event/details/131	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/131	(from http://www.ourclass.site/?page=4)
15:35:14	4195/4195	---M--	200	added ('OK')	text/html	date:Mon,%2028%20Apr%202025%2010:35:16%20GMT	http://www.ourclass.site/event/details/131/	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/131/index.html	(from http://www.ourclass.site/?page=4)
15:35:19	706433/706433	---M--	200	added ('OK')	image/jpeg	etag:%226662c738-ac781%22	http://www.ourclass.site/static/media/thumbnails/1000004378.jpg	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/static/media/thumbnails/1000004378.jpg	(from http://www.ourclass.site/?page=4)
15:35:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Apr%202025%2010:35:21%20GMT	http://www.ourclass.site/event/details/168	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/168	(from http://www.ourclass.site/?page=4)
15:35:20	2107/2107	---M--	200	added ('OK')	text/html	date:Mon,%2028%20Apr%202025%2010:35:21%20GMT	http://www.ourclass.site/event/details/168/	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/168/index.html	(from http://www.ourclass.site/?page=4)
15:35:29	1992568/1992568	---M--	200	added ('OK')	image/jpeg	etag:%226665348d-1e6778%22	http://www.ourclass.site/static/media/thumbnails/1000004509.jpg	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/static/media/thumbnails/1000004509.jpg	(from http://www.ourclass.site/?page=4)
15:35:30	14043/14043	---M--	200	added ('OK')	text/html	date:Mon,%2028%20Apr%202025%2010:35:32%20GMT	http://www.ourclass.site/?page=7	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/index235c.html	(from http://www.ourclass.site/?page=4)
15:35:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Apr%202025%2010:35:33%20GMT	http://www.ourclass.site/event/details/35	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/35	(from http://www.ourclass.site/?page=10)
15:35:31	6037/6037	---M--	200	added ('OK')	text/html	date:Mon,%2028%20Apr%202025%2010:35:33%20GMT	http://www.ourclass.site/event/details/35/	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/35/index.html	(from http://www.ourclass.site/?page=10)
15:35:33	111348/111348	---M--	200	added ('OK')	image/jpeg	etag:%2266448a37-1b2f4%22	http://www.ourclass.site/static/media/thumbnails/FB_IMG_1677167034869.jpg	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/static/media/thumbnails/FB_IMG_1677167034869.jpg	(from http://www.ourclass.site/?page=10)
15:35:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Apr%202025%2010:35:35%20GMT	http://www.ourclass.site/event/details/37	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/37	(from http://www.ourclass.site/?page=10)
15:35:34	3205/3205	---M--	200	added ('OK')	text/html	date:Mon,%2028%20Apr%202025%2010:35:36%20GMT	http://www.ourclass.site/event/details/37/	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/37/index.html	(from http://www.ourclass.site/?page=10)
15:35:34	23492/23492	---M--	200	added ('OK')	image/jpeg	etag:%226645b4d6-5bc4%22	http://www.ourclass.site/static/media/thumbnails/Screenshot_20230218-171215_Chrome.jpg	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/static/media/thumbnails/Screenshot_20230218-171215_Chrome.jpg	(from http://www.ourclass.site/?page=10)
15:35:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Apr%202025%2010:35:37%20GMT	http://www.ourclass.site/event/details/15	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/15	(from http://www.ourclass.site/?page=10)
15:35:35	3188/3188	---M--	200	added ('OK')	text/html	date:Mon,%2028%20Apr%202025%2010:35:37%20GMT	http://www.ourclass.site/event/details/15/	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/15/index.html	(from http://www.ourclass.site/?page=10)
15:35:39	228890/228890	---M--	200	added ('OK')	image/jpeg	etag:%2266388da5-37e1a%22	http://www.ourclass.site/static/media/thumbnails/0-02-03-784b32148b591c26d7e6628dfa7514d40d01132a16cd41fbb9588ea65f086a3c_c3da_Xoinjlr.jpg	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/static/media/thumbnails/0-02-03-784b32148b591c26d7e6628dfa7514d40d01132a16cd41fbb9588ea65f086a3c_c3da_Xoinjlr.jpg	(from http://www.ourclass.site/?page=10)
15:35:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Apr%202025%2010:35:41%20GMT	http://www.ourclass.site/event/details/45	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/45	(from http://www.ourclass.site/?page=10)
15:35:40	4204/4204	---M--	200	added ('OK')	text/html	date:Mon,%2028%20Apr%202025%2010:35:42%20GMT	http://www.ourclass.site/event/details/45/	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/45/index.html	(from http://www.ourclass.site/?page=10)
15:35:42	2264811/2264811	---M--	200	added ('OK')	image/jpeg	etag:%226661d62b-228eeb%22	http://www.ourclass.site/static/media/thumbnails/1000004359.jpg	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/static/media/thumbnails/1000004359.jpg	(from http://www.ourclass.site/?page=4)
15:35:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Apr%202025%2010:35:45%20GMT	http://www.ourclass.site/event/details/62	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/62.12a.delayed	(from http://www.ourclass.site/?page=10)
15:35:43	4766/4766	---M--	200	added ('OK')	text/html	date:Mon,%2028%20Apr%202025%2010:35:45%20GMT	http://www.ourclass.site/event/details/62/	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/62/index.html	(from http://www.ourclass.site/?page=10)
15:35:46	396262/396262	---M--	200	added ('OK')	image/jpeg	etag:%22664da05d-60be6%22	http://www.ourclass.site/static/media/thumbnails/IMG-f7d01c195260b961e1d9da0aa0ae32d3-V.jpg	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/static/media/thumbnails/IMG-f7d01c195260b961e1d9da0aa0ae32d3-V.jpg	(from http://www.ourclass.site/?page=10)
15:35:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Apr%202025%2010:35:48%20GMT	http://www.ourclass.site/event/details/49	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/49	(from http://www.ourclass.site/?page=10)
15:35:47	3464/3464	---M--	200	added ('OK')	text/html	date:Mon,%2028%20Apr%202025%2010:35:49%20GMT	http://www.ourclass.site/event/details/49/	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/49/index.html	(from http://www.ourclass.site/?page=10)
15:35:49	349863/349863	---M--	200	added ('OK')	image/jpeg	etag:%226657135e-556a7%22	http://www.ourclass.site/static/media/thumbnails/1000003953.jpg	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/static/media/thumbnails/1000003953.jpg	(from http://www.ourclass.site/?page=10)
15:35:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Apr%202025%2010:35:51%20GMT	http://www.ourclass.site/event/details/138	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/138	(from http://www.ourclass.site/?page=10)
15:35:50	3131/3131	---M--	200	added ('OK')	text/html	date:Mon,%2028%20Apr%202025%2010:35:51%20GMT	http://www.ourclass.site/event/details/138/	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/138/index.html	(from http://www.ourclass.site/?page=10)
15:35:52	1924664/1924664	---M--	200	added ('OK')	image/jpeg	etag:%2266c9cab0-1d5e38%22	http://www.ourclass.site/static/media/thumbnails/20240603_110436.jpg	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/static/media/thumbnails/20240603_110436.jpg	(from http://www.ourclass.site/?page=4)
15:35:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Apr%202025%2010:35:54%20GMT	http://www.ourclass.site/event/details/139	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/139.130.delayed	(from http://www.ourclass.site/?page=10)
15:35:52	178516/178516	---M--	200	added ('OK')	image/jpeg	etag:%2266c358a3-2b954%22	http://www.ourclass.site/static/media/thumbnails/1719327987468.jpg	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/static/media/thumbnails/1719327987468.jpg	(from http://www.ourclass.site/?page=10)
15:35:53	2778/2778	---M--	200	added ('OK')	text/html	date:Mon,%2028%20Apr%202025%2010:35:54%20GMT	http://www.ourclass.site/event/details/139/	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/139/index.html	(from http://www.ourclass.site/?page=10)
15:35:53	417863/417863	---M--	200	added ('OK')	image/jpeg	etag:%2266500f0e-66047%22	http://www.ourclass.site/static/media/thumbnails/1000003672.jpg	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/static/media/thumbnails/1000003672.jpg	(from http://www.ourclass.site/?page=10)
15:35:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Apr%202025%2010:35:55%20GMT	http://www.ourclass.site/event/details/93	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/93	(from http://www.ourclass.site/?page=10)
15:35:53	3074/3074	---M--	200	added ('OK')	text/html	date:Mon,%2028%20Apr%202025%2010:35:55%20GMT	http://www.ourclass.site/event/details/93/	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/93/index.html	(from http://www.ourclass.site/?page=10)
15:35:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Apr%202025%2010:35:56%20GMT	http://www.ourclass.site/event/details/137	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/137	(from http://www.ourclass.site/?page=10)
15:35:54	2768/2768	---M--	200	added ('OK')	text/html	date:Mon,%2028%20Apr%202025%2010:35:56%20GMT	http://www.ourclass.site/event/details/137/	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/event/details/137/index.html	(from http://www.ourclass.site/?page=10)
15:35:57	277225/277225	---M--	200	added ('OK')	image/jpeg	etag:%2266c35abd-43ae9%22	http://www.ourclass.site/static/media/thumbnails/Snapchat-1505527757.jpg	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/static/media/thumbnails/Snapchat-1505527757.jpg	(from http://www.ourclass.site/?page=10)
15:35:57	14072/14072	---M--	200	added ('OK')	text/html	date:Mon,%2028%20Apr%202025%2010:35:59%20GMT	http://www.ourclass.site/?page=8	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/indexfdfa.html	(from http://www.ourclass.site/?page=10)
15:35:58	13644/13644	---M--	200	added ('OK')	text/html	date:Mon,%2028%20Apr%202025%2010:36:00%20GMT	http://www.ourclass.site/?page=9	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/index0b08.html	(from http://www.ourclass.site/?page=10)
15:35:58	249126/249126	---M--	200	added ('OK')	image/jpeg	etag:%2266c3573c-3cd26%22	http://www.ourclass.site/static/media/thumbnails/1000007228.jpg	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/static/media/thumbnails/1000007228.jpg	(from http://www.ourclass.site/?page=10)
15:35:58	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Apr%202025%2010:36:00%20GMT	http://www.ourclass.site/static/static/Home/Fonts/James	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/static/static/Home/Fonts/James	(from http://www.ourclass.site/static/static/Home/fonts.css)
15:35:59	88548/88548	---M--	200	added ('OK')	application/octet-stream	etag:%226631f8e2-159e4%22	http://www.ourclass.site/static/static/Home/Fonts/aammufkF.ttf	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/static/static/Home/Fonts/aammufkF.ttf	(from http://www.ourclass.site/static/static/Home/fonts.css)
15:36:00	65880/65880	---M--	200	added ('OK')	application/octet-stream	etag:%226631f8e2-10158%22	http://www.ourclass.site/static/static/Home/Fonts/mvtyper.ttf	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/static/static/Home/Fonts/mvtyper.ttf	(from http://www.ourclass.site/static/static/Home/fonts.css)
15:36:00	2701337/2701337	---M--	200	added ('OK')	image/jpeg	etag:%2266bc3232-293819%22	http://www.ourclass.site/static/media/thumbnails/IMG_20240605_174430_1.jpg	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/static/media/thumbnails/IMG_20240605_174430_1.jpg	(from http://www.ourclass.site/?page=4)
15:36:00	22108/22108	---M--	200	added ('OK')	application/octet-stream	etag:%226631f8e2-565c%22	http://www.ourclass.site/static/static/Home/Fonts/Mv_MAG_Round_Bold.otf	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/static/static/Home/Fonts/Mv_MAG_Round_Bold.otf	(from http://www.ourclass.site/static/static/Home/fonts.css)
15:36:00	56624/56624	---M--	200	added ('OK')	application/octet-stream	etag:%226631f8e2-dd30%22	http://www.ourclass.site/static/static/Home/Fonts/mvtypebold.ttf	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/static/static/Home/Fonts/mvtypebold.ttf	(from http://www.ourclass.site/static/static/Home/fonts.css)
15:36:02	91408/91408	---M--	200	added ('OK')	application/octet-stream	etag:%226631f8e2-16510%22	http://www.ourclass.site/static/static/Home/Fonts/Exo/static/Exo-Bold.ttf	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/static/static/Home/Fonts/Exo/static/Exo-Bold.ttf	(from http://www.ourclass.site/static/static/Home/fonts.css)
15:36:02	91596/91596	---M--	200	added ('OK')	application/octet-stream	etag:%226631f8e2-165cc%22	http://www.ourclass.site/static/static/Home/Fonts/Exo/static/Exo-Medium.ttf	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/static/static/Home/Fonts/Exo/static/Exo-Medium.ttf	(from http://www.ourclass.site/static/static/Home/fonts.css)
15:36:02	91660/91660	---M--	200	added ('OK')	application/octet-stream	etag:%226631f8e2-1660c%22	http://www.ourclass.site/static/static/Home/Fonts/Exo/static/Exo-Light.ttf	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/static/static/Home/Fonts/Exo/static/Exo-Light.ttf	(from http://www.ourclass.site/static/static/Home/fonts.css)
15:36:13	4287459/4287459	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2266fecccf-416be3%22	http://www.ourclass.site/static/media/images/1000007684.jpg	C:/My%20Web%20Sites/class%20website%202/www.ourclass.site/static/media/images/1000007684.jpg	(from http://www.ourclass.site/event/details/176/)
